RegionID,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2018,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2019,% of increase-3BHK
2557,Stephens County,GA,Toccoa,13,257,1548,65194,65486,65773,65977,66130,66123,66154,66404,66694,67067,67331,67647,67903,68225,68614,69041,69420,69802,70039,70363,70611,69968,68900,68287,68779,69433,69627,69715,70153,70781,71405,71890,71988,72697,73693,74562,75007,75067,75741,76285,76838,77141,77329,77563,77770,78028,78537,79005,79475,79701,80097,80532,80985,81298,81516,82039,82656,83653,84118,84593,84726,85131,85569,85989,86346,86611,86939,87235,87586,87937,88295,88599,88836,89272,89715,90291,90682,91142,91467,91738,91910,92089,92344,92644,92780,92937,92997,93234,93406,93724,93984,94302,94649,95121,95458,95702,95821,96167,96620,97090,97455,97860,98323,98721,98865,98806,98867,99031,99488,99997,100437,100863,101168,101688,102105,102502,102826,103192,103524,103726,103935,104222,104542,104797,105253,105796,106515,106816,107171,107403,107684,107920,108055,108182,108040,107724,107688,107784,108127,108137,108129,108042,108042,107878,107437,106749,106266,105904,105635,105194,104853,104562,104364,104289,104111,103866,103199,102466,101533,100659,99821,99055,98256,97672,97143,96816,96456,96203,96061,95770,95398,94882,94514,94035,93603,92852,92259,91611,91128,90444,89678,89078,88577,88163,87648,87024,86402,85880,85372,84934,84593,84437,84370,84224,84161,84113,84263,84531,84878,85344,85887,86452,86892,87286,87719,88208,88639,89094,89494,89987,90512,91134,91778,92349,92839,93238,93604,94042,94538,95077,95474,95782,96003,96261,96650,96978,97297,97617,97969,98409,98808,99187,99514,99822,100258,100919,101594,102326,102895,103524,104012,104434,104694,105063,105297,105521,105708,106075,106674,107387,108112,108716,109318,109794,110235,110741,111231,111886,112529,112965,113361,113736,114529,115322,116166,117058,117947,118591,119027,119424,119915,120528,121156,117783.25,121444,121890,122493,123450,124342,125093,125900,126533,127067,127409,127073,126742,124953,5.74%
2652,Chattooga County,GA,Summerville,13,55,1559,49625,50085,50411,50605,50532,50691,50923,51366,51727,52017,52091,52432,52847,53178,53301,53148,53497,54060,54608,54641,54419,54490,55114,55225,55469,56042,57014,57704,57923,58446,59204,60074,60722,61335,61949,63085,64203,65390,66351,67525,68565,68679,68568,68747,69777,70937,71888,73051,73870,73862,73070,72832,72801,73010,73148,73464,74282,74874,75476,75963,76346,77296,77950,78278,77915,77564,77603,77922,78199,78576,78962,79432,79787,80168,80757,81424,81962,82151,82020,82054,82101,82229,82356,82272,82261,82272,82120,82218,82817,83655,84279,84279,84573,85102,85706,85837,86007,86067,86656,86864,86946,87243,87275,88317,88942,89981,90171,90186,89719,89216,89212,89499,89679,89569,89592,89580,89579,89080,88778,88290,88219,88098,88161,88379,88511,88711,89156,89192,89444,89220,89467,89654,89742,89703,89399,89010,88960,89068,89071,89116,89135,89571,89485,89088,88409,87743,87182,86465,85931,85662,85596,85697,85455,85422,85068,84803,84006,83189,82468,82517,82708,82466,81665,80756,79899,78349,76919,75687,75366,75010,74764,74496,74102,73651,73126,72578,71934,71617,71272,71021,70402,69909,69420,69045,68850,68717,68547,68233,67680,67072,66683,66566,66511,66361,66210,66182,66241,66456,66798,67133,67361,67491,67484,67611,67778,67990,68134,68351,68775,69209,69624,69968,70173,70574,70893,71459,71800,72270,72377,72489,72600,72984,73428,73736,74058,74046,74133,74192,74557,75006,75449,75749,75693,75648,75808,76275,76709,77240,77750,78240,78640,78687,78914,79087,79554,79667,79894,80231,80686,81407,82023,82597,82605,82489,82583,82930,83456,84007,84300,84321,84486,84519,84945,85112,86005,86819,87769,88277,88582,88787,89195,89827,90552,87532.41667,91183,91711,92284,93075,94074,95284,96046,96802,97200,97624,97158,96474,94909.58333,7.77%
2571,Tattnall County,GA,,13,267,1582,51712,51784,51981,52042,52210,52377,52548,52933,53374,53672,53920,53833,53982,54023,54180,54567,54876,55276,55509,55948,56383,57130,57771,59024,59616,60295,60033,59794,59182,59166,59822,60974,61590,61168,60376,59824,59976,60795,61730,62589,63085,63829,64806,65418,66224,66678,67807,67975,68655,68675,69364,69327,69594,69694,70119,70602,71502,72305,72782,73017,73528,74483,75676,76157,76164,75940,76370,77075,77768,77910,77574,76763,76353,76470,77284,78429,79744,80603,81118,81421,81868,82230,82641,82785,83091,83429,83832,84163,84418,85210,86037,86560,86772,86928,87143,87313,87364,87919,88327,88806,88957,89123,89634,90244,90692,89847,88999,88400,88923,89405,90083,90688,91344,91963,92516,93084,93478,94156,94889,95754,96317,96800,97240,97871,98538,99036,99586,99848,100287,100505,100961,101621,101997,102162,102082,102056,102306,102532,102961,103059,102972,103054,103469,104255,104783,104534,104000,104033,104402,105021,103518,102085,100180,99718,99000,98463,98260,97789,97197,96000,95145,94131,93203,92476,92008,91855,91625,91609,91465,91219,90805,90410,90267,89823,89122,88092,87099,86508,86243,86006,85348,84675,84012,83836,83573,83449,83120,82969,82699,82593,82384,82326,82241,82134,82154,82225,82410,82773,83336,84107,84603,84908,85034,85438,85764,86185,86521,86976,87428,88000,88567,89251,89681,90275,90770,91454,91927,92497,92896,93340,93760,94358,94989,95559,95964,96517,97171,98055,98645,99160,99491,100001,100567,101164,101828,102349,103127,104021,105140,105972,106693,107212,107779,108222,108610,107157,105698,104330,104880,106995,109236,111410,111866,112160,112466,113139,113804,114613,115254,115482,115468,115448,115963,116495,117117,117649,117941,118116,118265,118704,118922,119403,120008,117835.9167,120780,121303,121786,122003,122020,121934,122183,122845,123554,124015,123668,122833,122410.3333,3.74%
176,Hart County,GA,,13,147,1592,69735,70171,70641,70981,71083,71153,71172,71442,71787,72307,72924,73484,73901,74406,74881,75347,75790,76473,77146,77873,78507,79385,80124,81352,82664,84053,84867,84988,85074,85474,85897,86438,86397,86311,86663,85891,85452,84466,84976,85883,86481,87169,87864,88629,89373,89815,90221,90783,91316,92572,93611,94615,94994,95216,95752,96241,97033,98086,98956,99841,100219,100947,101520,102127,102571,102985,103779,104756,105590,106017,106217,106413,106541,106782,107080,107470,107886,108182,108583,108831,109375,109964,110291,110546,110813,111320,111698,112054,112338,112610,112870,113584,114612,115580,116000,116220,116383,116844,117409,118068,118742,119229,119710,120154,119827,117980,116229,115357,115777,116134,116669,117450,118378,119091,119819,120264,120780,121329,121801,122173,122465,122884,123364,123769,124450,125025,125517,125712,125827,126209,126425,126620,126702,126618,126437,125994,126185,126457,126874,126938,127104,127239,127136,126737,126309,125888,125530,125170,124902,124689,124010,123212,122635,122078,121703,121143,120362,119530,118425,117805,117032,116305,115201,114110,113241,112711,112096,111640,111208,110877,110348,109908,109463,108862,108202,107467,106881,106314,106776,106987,106943,105944,105168,104622,104181,103667,103145,102795,102411,102094,101691,101452,101531,101321,101394,101163,101450,101587,101864,102151,102520,102949,103416,103867,104316,104668,105083,105604,106218,106801,107346,107895,108574,109338,110056,110965,111746,112551,113021,113401,113781,114128,114423,114856,115379,115935,116219,116642,117230,117957,118511,118915,119320,119752,120147,120563,121032,121718,122310,123043,123692,124326,124638,124959,125386,125917,126446,126902,127032,127311,127535,128235,128657,129028,129301,129750,130415,131211,132134,133094,133913,134813,135697,136718,137536,138387,139040,139758,140390,141067,141617,142279,143100,139200.1667,144240,145270,146210,146928,147656,148363,149021,149577,150120,150496,150119,149676,148139.6667,6.03%
526,Grady County,GA,,13,131,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89936,89896,90165,90462,91104,91508,91977,92392,92989,93783,94688,95622,96624,97592,98397,99260,99970,100705,101130,101296,101378,101568,102003,102777,103089,103239,103178,103327,103576,103911,104265,104501,104562,104850,105600,106129,107153,107801,108749,109254,109442,109619,109973,110673,111455,112119,112822,113577,114129,114949,115798,116632,117500,118264,119036,119519,120088,120373,120401,120227,118076.3333,120032,120189,120314,120856,121292,121967,122627,123660,124544,125169,125030,124853,122544.4167,3.65%
1010,Fannin County,GA,,13,111,1654,105521,105564,106108,105827,105980,105800,106313,106633,107524,108606,109927,110190,110858,110971,112098,112871,113831,114568,115076,115989,117024,118083,118571,118558,118424,117803,116384,115995,116773,118190,118427,119007,120353,121938,122498,123192,124337,126919,128917,129859,129644,130285,131358,133353,134957,137554,139354,140883,141253,141823,142896,144148,144840,145002,145454,146183,147326,148530,149840,150845,152357,154245,156411,158286,159527,160358,161354,162259,163291,164267,165518,166289,166358,165766,165988,166215,166925,167497,168017,168554,169042,169314,169604,169974,170926,171746,172082,172291,173081,173739,174826,175718,177115,178207,178694,178961,179290,180230,181433,182688,183702,186048,189879,193019,194230,193620,194234,195537,197122,198195,199557,201245,203236,204777,206351,207650,208906,209834,210789,212067,213365,214596,215562,216082,217410,218397,219859,220564,222185,223621,225080,225899,226630,226735,226731,226307,227096,227352,228416,228408,229085,229378,230072,229922,229170,227616,227114,226226,224920,222673,220957,220087,219323,218051,216466,215473,214657,214392,212499,211435,207795,205844,203151,203286,202098,199580,196607,194985,194686,194730,194910,196142,196752,196557,195911,194578,192895,192223,192508,192145,189210,187132,184872,185742,186258,187516,186413,185557,185500,185983,185267,184921,185238,185241,184411,183333,184064,184845,185082,184933,185572,186797,187511,188227,189069,190583,192044,193057,193065,193908,194795,196921,197833,199878,201899,204500,205992,207310,208594,209771,210385,211078,211603,212239,213159,215557,219059,221808,224131,225641,226973,227976,228656,229522,230557,230929,227549,222365,217653,217065,218029,219634,220785,222257,222716,223170,223467,223989,224021,225222,227291,229922,231749,232503,233799,233956,235942,236911,239182,239906,241502,241671,242404,243281,245067,247817,250166,252588,254752,255966,256746,256759,258311,250460.6667,259696,261005,262568,264950,267434,269742,271268,273136,274306,275287,274314,273570,268939.6667,6.87%
421,Butts County,GA,Atlanta-Sandy Springs-Roswell,13,35,1655,66270,66510,66767,67032,67773,68672,69556,70409,70889,71304,71483,71724,72006,72425,72874,73502,74125,74887,75499,76142,76577,77246,78296,79103,79931,80239,80588,80702,81269,81866,82116,82041,82507,83501,84435,84987,84802,84606,84619,85185,85373,85752,86158,86947,87336,87834,88368,89230,90001,90808,91460,92093,92844,93438,93974,94293,94831,95578,96109,96731,97216,98169,98962,99720,100294,100684,101156,101476,101574,101558,101490,101643,101891,102437,102989,103439,103880,104296,104715,105056,105362,105703,105951,106232,106492,106731,106945,107124,107399,107899,108302,108743,109036,109559,109959,110375,110646,111044,111561,112150,112675,113143,114685,116625,118191,117642,116581,115906,116378,117016,117646,118166,118616,119000,119418,119869,120244,120610,120829,121131,121304,121608,121856,122173,122504,122902,123487,123879,124333,124577,124918,125132,125278,125208,125044,124712,124766,124770,124992,124936,124938,124905,124771,124363,123830,123233,122785,122120,121361,120654,119936,119249,118438,117704,117017,116335,115313,114192,112821,111874,110712,109862,108854,107941,106871,106120,105647,105409,105061,104620,104183,103740,103314,102535,101809,100894,100237,99484,98967,98257,97397,96644,96011,95632,95090,94495,93710,93017,92375,92091,91834,91743,91622,91561,91569,91521,91544,91657,91735,91968,92242,92570,92817,93179,93613,94070,94471,94890,95223,95528,95924,96508,97109,97544,97989,98407,99054,99665,100354,100827,101194,101415,101638,101980,102524,102988,103442,103715,104232,104765,105238,105589,105823,106013,106050,106129,106416,107041,107735,108219,108650,109076,109580,109975,110222,110482,110658,110924,111179,111210,111324,111555,112081,112567,113030,113556,114067,114589,115123,115634,116259,116960,117851,118842,119814,120558,121150,121573,121967,122161,122417,122814,123518,120802.0833,124331,125449,126436,127745,128852,129973,130839,131451,132004,132312,132276,132584,129521,6.73%
2435,Mitchell County,GA,,13,205,1662,51307,51443,51126,51538,52393,53362,53647,53521,53546,53921,54220,53771,52799,52606,53219,53627,53893,53698,53685,53406,53662,54318,54645,54343,53747,53183,53147,54068,55658,56596,56514,55623,55038,54444,53887,53095,52341,52075,52055,51783,50878,50528,50182,50803,50655,50886,50870,50551,50287,50075,50474,50741,50697,50895,51536,52448,52580,52280,51837,52122,52962,53677,54465,54738,54955,55058,55461,55969,56279,57116,57579,58784,59687,60539,60453,60765,61359,62350,62384,62619,62826,63148,63752,64199,65599,66401,67196,67026,66838,67027,67088,67671,67934,68603,69036,69317,69750,70020,70658,71654,72715,73570,74440,75263,76266,76293,76557,77006,77214,76961,76787,76958,77405,77351,78182,79082,79619,79496,79094,78571,78351,78484,79185,79772,80311,80713,80987,81125,81140,81105,81058,81485,81853,82054,82204,82182,82522,82274,82398,82139,82223,82131,82336,82562,82641,82561,82226,81737,81090,80401,79923,79340,79005,78614,78632,78507,78122,77561,76873,76414,75502,74875,74230,74023,73581,73551,73496,73908,73922,73989,72786,71223,69801,69167,68858,68327,67952,67859,67941,67640,66942,66253,65857,65536,65161,64700,64400,64001,63907,63881,64170,64414,64614,64564,64465,64369,64231,64284,64441,64744,65012,65268,65530,65783,66105,66543,67007,67342,67652,67801,67912,68080,68550,68182,67796,67380,67963,68473,68837,69027,69245,69373,69558,69659,69766,70136,70594,71189,71691,72355,72871,73320,73568,73779,73940,74224,74631,74991,75607,76596,77507,78131,78385,78665,78700,78569,78542,78738,78980,79557,80137,81039,81597,82300,82699,83028,83178,83071,83214,83210,83696,83837,84393,84727,85224,85604,85871,86084,86277,86472,86651,86629,87030,85733.25,86949,86777,86377,86441,86467,86385,86034,85759,85583,85497,84787,83717,85897.75,0.19%
461,Crisp County,GA,Cordele,13,81,1664,58588,58753,58979,59358,59750,60133,60446,60804,61132,61335,61500,61692,62007,62360,62749,63200,63668,64028,64335,64752,65113,65307,65215,65498,65894,66629,67646,68654,69718,70295,70705,70934,71458,72740,73500,73882,73821,74255,74479,74679,74638,74943,75180,75755,76391,76895,77355,77636,78264,78850,79217,79479,79679,80103,80489,81067,81581,82062,82329,82669,82959,83250,83303,83498,83463,83795,83859,84089,83875,83706,83601,83835,84062,84384,84740,85207,85632,86008,86345,86555,86766,86962,87229,87226,87328,87294,87453,87422,87680,88092,88635,89167,89600,89905,90099,90202,90453,90747,91208,91757,92164,92241,92342,92026,92110,92059,92489,92841,93351,93873,94408,94828,95303,95805,96271,96625,96958,97318,97640,97860,97991,98277,98549,98894,99415,100011,100794,101337,101807,102066,102235,102507,102718,102745,102589,102410,102622,102862,103206,103310,103376,103342,103319,103276,103265,103140,103054,102607,102369,102014,101878,101409,101011,100599,100370,99925,99306,98554,97788,96929,96005,95081,94486,93997,93479,92790,92201,91900,91697,91436,91092,90721,90306,89813,89430,89089,88669,88102,87467,86798,86053,85426,84861,84515,84152,83874,83575,83411,83187,82918,82668,82563,82522,82400,82342,82445,82613,82867,83122,83472,83850,84731,85676,86629,87056,87429,87850,88291,88740,89181,89608,90086,90554,91028,91581,92161,92797,93310,93892,94376,94819,95202,95665,96183,96658,97123,97627,98243,98823,99391,99827,100441,100915,101433,101780,102335,102752,103182,103573,104038,104553,105016,105497,105922,106196,106225,106240,106377,106805,107247,107831,108217,108669,108836,109250,109580,110011,110546,111202,111944,112763,113426,114388,115127,116121,116786,117215,117479,117592,117782,117819,118130,118574,116703.25,119207,119837,120631,121376,121920,122317,122590,122895,123151,123405,122996,122401,121893.8333,4.26%
415,Burke County,GA,Augusta-Richmond County,13,33,1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77722,77591,76992,76251,75625,75623,75938,76439,77110,77595,78019,78416,78801,79067,79216,79471,79844,80322,80776,81174,81338,81548,81698,82070,82438,82820,83135,83446,83652,83835,83810,83834,83701,83862,83982,84213,84272,84350,84601,84837,84833,84593,84161,83976,83764,83647,83541,83410,83283,83021,82707,82278,81829,81181,80495,79698,79113,78517,77970,77369,76784,76252,75019,73929,72917,72693,72426,72224,71962,71715,71280,70966,70421,70023,69557,69195,68765,68185,67664,67228,66930,66711,66386,66048,65783,65564,65392,65159,65060,65008,65022,64968,64949,64979,65140,65453,65875,66218,66828,67380,68038,68458,68808,69140,69511,69947,70435,70731,70995,71256,71648,72117,72614,73095,73617,74127,74469,74697,75017,75294,75709,76040,76585,77046,77520,78008,78500,79032,79470,79844,80200,80398,80748,81286,81721,81983,81893,82010,82264,82523,82882,83360,83905,84349,84727,85248,85933,86519,87038,87566,87988,88394,88611,88894,89269,89907,90793,91408,92397,93258,94352,94926,95571,96021,96622,96973,97528,97979,98523,98996,96095.5,99761,100593,101618,102169,102761,103173,103787,104232,104555,104738,104521,104321,103019.0833,6.72%
1693,Emanuel County,GA,,13,107,1701,36489,36616,36667,36782,36792,36816,36850,36994,37055,37171,37291,37599,37803,38028,38295,38605,38902,39125,39302,39539,39705,39948,39907,39838,39762,40043,40272,40610,40878,41303,41680,42008,42178,41766,41447,41246,41501,41484,41560,41485,41506,41565,41718,41974,42181,42427,42601,42361,41868,41771,42004,42793,43274,43703,43954,44441,45048,45695,46003,46264,46392,46545,46677,46717,46624,46644,46878,46957,47000,46801,46970,47018,47275,47464,47720,48022,48233,48401,48284,48103,48090,48231,48443,48430,48549,48669,48880,48914,48962,49184,49508,49878,50050,50234,50296,50503,50551,50811,50916,51191,51496,51618,51766,51692,52033,52346,52714,53164,53667,54264,54499,54692,54794,55094,55235,55498,55623,55846,56035,56232,56427,56576,56740,56905,57217,57614,57986,58140,58215,58357,58569,58848,59096,59156,59123,58933,59073,59112,59194,59136,59163,59221,59297,59184,59131,58981,58756,58342,57977,57566,57266,56983,56850,56785,56721,56726,56427,56016,55540,55145,54766,54446,53990,53424,52889,52644,52650,52631,52616,52461,52330,52170,52018,51741,51442,51071,50763,50324,49922,49429,48982,48554,48242,48019,47824,47664,47464,47366,47159,47018,46883,46892,46886,46830,46724,46693,46742,46908,47109,47477,47822,48268,48583,48918,49254,49534,49913,50163,50446,50641,51062,51492,51933,52225,52506,52771,53097,53404,53702,53897,54143,54416,54628,54848,55062,55550,56013,56522,56850,57182,57526,57802,58016,58172,58230,58379,58622,58884,59214,59476,59881,60080,60315,60466,60728,60956,61167,61352,61482,61749,62058,62478,62953,63116,63185,63127,63330,63659,64046,64565,64826,65103,65180,65449,65690,66196,66692,67041,67238,67210,67390,67512,67884,66548.75,68099,68423,68788,69201,69501,69862,70236,70612,70729,70930,70821,70711,69826.08333,4.69%
979,Dawson County,GA,Atlanta-Sandy Springs-Roswell,13,85,1716,106794,107255,107802,108322,108488,108604,108844,109481,110186,110712,111011,111283,111708,112196,112852,113475,114223,114821,115417,116104,117071,119165,121250,123015,123932,124980,126293,127611,128830,129627,130340,131105,131963,132501,132698,133353,134259,135239,135790,136100,136618,137046,137654,138191,138996,139631,140244,140982,142074,143478,144685,145950,146829,147945,148851,150147,151797,153527,154414,154827,155132,155985,156760,157564,158414,159365,160242,160794,161258,161475,161951,162257,162597,163045,163582,164363,164865,165502,165864,166426,166846,167167,167466,167676,168021,168153,168317,168513,168948,169523,170299,170979,171737,173946,176118,178090,178391,178869,179501,180241,180953,181791,183019,183889,182577,180696,179130,179802,180784,181807,182598,183300,183889,184626,185432,186195,186887,187332,187702,187894,188186,188452,188848,189262,190069,191018,192187,192952,193659,193965,194320,194452,194709,194660,194468,193993,194161,194338,194813,194844,194980,194901,194734,194220,193580,192685,191804,190746,190180,189665,189491,188674,187992,187079,186337,185082,183436,181660,179917,178366,176828,175353,172962,170650,168431,167214,166183,165633,165367,164964,164295,163660,163013,162142,161220,160126,159222,158068,157219,155953,154508,152953,151791,150924,150126,149337,148581,147853,147162,146479,145967,145640,145462,145319,145198,145232,145415,145785,146126,146641,147267,147865,148413,148839,149580,150321,151220,152071,152907,153725,154551,155373,156334,157149,158088,158937,160017,160904,161874,162676,163579,164357,165107,165962,166844,167648,168458,169351,170465,171536,172448,173314,173946,174632,175236,175923,176667,177210,177987,178770,179938,180941,181847,182794,183191,183675,183904,184743,185544,186437,187506,188655,190043,190967,191930,192865,194115,195541,197035,198777,200454,201933,203308,204695,206238,207859,209325,210763,211895,212928,214257,215759,217517,209706.4167,218893,220309,221788,223346,224859,226362,227851,229178,230260,231276,231697,232034,226487.75,7.41%
2273,Franklin County,GA,,13,119,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112326,113190,114538,115960,117279,118184,119481,120130,120919,121363,122365,122857,123862,125006,126360,127271,128427,129131,130128,130438,130938,131441,131819,132065,132110,131948,131831,131675,132075,132195,132373,132234,132138,132158,132016,131689,131044,130415,129909,129462,128982,128598,128334,128041,127635,127082,126663,126050,125393,124418,123342,122335,121256,120090,118953,117951,117179,116133,115519,115411,115419,115342,114782,114437,113778,113340,112798,112949,112996,112946,112247,111410,110483,109598,108828,108298,107808,107152,106423,105810,105337,105100,104729,104428,104139,104040,104095,104088,104111,104346,104678,105337,105935,106590,106985,107336,107723,108168,108639,109286,109858,110629,110986,111551,112215,112854,113358,113615,114179,114760,115312,115827,116340,117003,117617,118195,118672,119259,119836,120549,121173,121908,122331,122809,123067,123645,124057,124714,124972,125400,125816,126592,127218,127762,128176,128787,129287,129637,129820,130286,130287,130511,130608,131363,132088,132790,133316,133799,134454,135495,136657,137786,138820,139833,140868,141799,142859,143916,144887,145597,146222,146801,147295,147870,148670,144718.0833,149550,150419,151355,151976,152571,153126,154235,155241,156058,156659,156378,156169,153644.75,5.81%
2963,Meriwether County,GA,Atlanta-Sandy Springs-Roswell,13,199,1732,41405,41640,41955,42276,42524,42746,42991,43250,43412,43566,43706,43961,44227,44666,44916,45226,45318,45513,45633,45900,45995,46182,46297,46502,46323,46114,46458,47406,48401,48730,48801,48811,49204,48934,49033,48512,48360,48149,48751,49423,49892,50029,50580,51148,51866,52233,52568,52770,53112,53313,53587,53728,54082,54457,54927,55564,55891,56496,56712,57193,57267,57725,58122,58754,59244,59849,60408,60850,61228,61358,61422,61663,62161,62775,63015,63252,63454,63712,63833,64030,64141,64271,64405,64584,64908,65039,65217,65276,65455,65717,66025,66346,66614,66855,66995,67252,67470,67818,68051,68388,68734,69213,69722,70239,70632,70879,71098,71543,72155,72718,73175,73483,73877,74212,74616,75025,75352,75611,75825,76030,76289,76444,76646,76692,76804,77026,77373,77620,77861,78032,78305,78564,78805,78857,78776,78544,78577,78531,78709,78748,78741,78854,78960,79215,79495,79627,79583,79035,78581,78131,77316,76335,75412,75286,75309,75253,74906,74309,73643,72941,72267,71582,71010,70505,70589,71134,71820,72100,71994,71770,71508,71191,70887,70542,70092,69623,69130,68749,68380,67981,67374,66861,66384,65995,65479,64932,64312,63893,63495,63412,63350,63423,63314,63349,63348,63220,62965,62868,63067,63682,64263,64867,65168,65510,65881,66336,66763,67281,67695,68132,68428,68926,69505,70069,70441,70767,71256,71727,72322,72679,73108,73423,73838,74101,74273,74528,74935,75494,75948,76300,76383,76616,76885,77325,77493,77681,78146,78736,79424,79903,80357,80739,80948,81301,81608,82020,82279,82560,82922,83544,84154,84717,85196,85548,85776,85816,86234,86854,87502,87911,88103,88424,88738,89180,89855,90634,91185,91465,91802,92406,92929,93260,93447,91110.41667,92885,92414,92209,92797,93447,93670,93936,94101,94663,95302,95307,95170,93825.08333,2.89%
